ID,Assunto,Corpo,Remetente,Data,Rótulo
b993bb87-85e3-447d-b7dd-7af3ad653f40,Urgente! Atualize sua conta agora!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,kiara31@example.org,2022-11-07,spam
13c5a7bb-026f-4471-a030-6e04b07bb6f6,Urgente! Atualize sua conta agora!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,masonanita@example.net,2022-01-03,spam
7756d213-203a-4b9a-91cf-a16644387afa,Nota fiscal de compra,Segue a nota fiscal de compra da última transação.,dmartin@example.com,2024-07-09,não spam
18f2bc4e-c485-4627-a99a-e046dbf149cd,Relatório de vendas,"Por favor, revise o documento do novo projeto para aprovação.",joanna10@example.net,2024-03-14,não spam
0ae28811-58cf-4627-86be-99ddf685166d,Relatório de vendas,"Por favor, veja o relatório de vendas do mês passado.",jamierodriguez@example.org,2021-05-20,não spam
a77ebf43-305c-4b9c-b29f-8fefacd7a372,Seu cartão de crédito foi aprovado,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,robin79@example.org,2023-11-08,spam
b85ca8ba-0050-4138-8e42-51bd09526b8f,Convite para reunião,Estou enviando o resumo da reunião de ontem.,bcordova@example.com,2024-03-24,não spam
7ef3163a-d6db-492f-8be7-e34df986da8b,Ganhe dinheiro fácil!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,bennetthayley@example.org,2023-01-03,spam
6aa72b4a-8503-47b0-b265-26e59f881b54,Novo projeto para revisão,Segue a agenda da reunião de sexta-feira.,donna45@example.net,2024-02-20,não spam
9ac4ee37-9adb-4676-b552-6609121a785b,Relatório de vendas,"Por favor, veja o relatório de vendas do mês passado.",sandersteresa@example.com,2024-08-16,não spam
93e2f343-3148-4a16-92db-193a999b883d,Convite para reunião,Segue a nota fiscal de compra da última transação.,caseytaylor@example.net,2023-02-01,não spam
52dff31b-1274-4795-9e6b-adbed7f07f59,Seu cartão de crédito foi aprovado,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,john88@example.com,2022-08-03,spam
e9eb7c26-9303-45bd-af9f-17a262f9209b,Resumo da semana,Segue a agenda da reunião de sexta-feira.,wlopez@example.org,2020-01-14,não spam
e533ef2b-ab8c-43f0-a089-b672ffe89626,Convite para reunião,Segue em anexo o relatório financeiro de dezembro para sua revisão.,john14@example.net,2020-11-05,não spam
21af4509-069f-4ff0-b5a7-03c3dcb969b0,Convite para reunião,Estou enviando o resumo da reunião de ontem.,kristiharrison@example.org,2022-11-06,não spam
8f3fabcf-d3b9-4f24-9257-8fdf4b677826,Resumo da semana,Segue a agenda da reunião de sexta-feira.,klamb@example.org,2023-10-12,não spam
045181f0-ef53-4b00-9dcd-55e5d562cda7,Ganhe dinheiro fácil!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,millskyle@example.com,2023-05-14,spam
ea0d66b1-0a1f-4f20-acba-874dcd74da32,Relatório de vendas,Segue a nota fiscal de compra da última transação.,otaylor@example.com,2023-10-11,não spam
4e436224-5d39-44bc-9529-515f1a5d2371,Confirmação de reunião,"Por favor, revise o documento do novo projeto para aprovação.",susan08@example.net,2024-07-10,não spam
dff533cf-6085-4b54-b8e0-a0ecb1d55c6c,Relatório financeiro de dezembro,"Por favor, veja o relatório de vendas do mês passado.",karen93@example.net,2020-12-10,não spam
76576b1d-57bf-4f24-8d52-517aa465ecc9,Empréstimo rápido e sem burocracia,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,richard91@example.com,2024-11-25,spam
a5fdcfcd-3b4d-4243-83c8-ba19cf95624d,Nota fiscal de compra,Confirmando nossa reunião agendada para o dia 15 de janeiro.,deannaharvey@example.com,2022-11-02,não spam
42156f90-449c-4f8e-ad75-7b575443356b,Ganha bitcoins sem sair de casa,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,barbara21@example.com,2020-01-27,spam
60b33c1d-2c21-49ef-b25c-090ce771822e,Novo projeto para revisão,Segue a nota fiscal de compra da última transação.,candice55@example.net,2022-03-30,não spam
779c4437-3bbd-4ca6-8d87-d4877d98c265,Relatório de vendas,"Por favor, revise o documento do novo projeto para aprovação.",zlove@example.org,2021-11-07,não spam
bf1e0f69-0a0f-44ed-bc62-bf618503cca4,Empréstimo rápido e sem burocracia,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,sandersmichael@example.com,2021-05-08,spam
3449d0c9-b2d5-4b37-9a51-a8760f08fb47,Novo projeto para revisão,Confirmando nossa reunião agendada para o dia 15 de janeiro.,edward49@example.com,2021-03-12,não spam
9804903a-a411-4e29-9400-fbb259be31de,Relatório de vendas,Estou enviando o resumo da reunião de ontem.,robert95@example.com,2020-07-10,não spam
c44000de-d772-4c3d-9807-e62450873cc9,Confirmação de reunião,Estou enviando o resumo da reunião de ontem.,clairefowler@example.net,2020-06-03,não spam
df05ecb7-aea1-46c0-bf72-d663921310b0,Empréstimo rápido e sem burocracia,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,zimmermansarah@example.org,2022-08-15,spam
86ae2de1-3515-4ca5-babb-3e7d4edddd36,Novo projeto para revisão,Segue a agenda da reunião de sexta-feira.,katelyn71@example.org,2023-04-23,não spam
d476be1f-4f52-474e-9eba-aacb3bad6585,Nota fiscal de compra,Segue em anexo o relatório financeiro de dezembro para sua revisão.,jason18@example.com,2020-07-21,não spam
c8b3694f-42c0-4f17-812f-51066453efd7,Convite para reunião,"Por favor, veja o relatório de vendas do mês passado.",chiggins@example.com,2023-04-12,não spam
b909ffc6-6efa-4991-9eae-dfad5e69f091,Você foi selecionado para um prêmio!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,jeffrey11@example.org,2022-07-16,spam
76fb69c2-8e1b-41ae-9ece-818030faa14f,Nota fiscal de compra,Segue a agenda da reunião de sexta-feira.,dmorris@example.org,2023-08-09,não spam
baa86080-c8f0-4ffa-b7cb-e6d8a7bf4851,Urgente! Atualize sua conta agora!,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,ashleyayala@example.com,2020-08-23,spam
e2e59977-1cb6-45d8-a050-4ba5eac15c38,Novo projeto para revisão,Segue a agenda da reunião de sexta-feira.,catherine64@example.com,2020-08-08,não spam
a68eb05e-6ab8-4e02-b364-30c1b6084814,Novo projeto para revisão,"Por favor, revise o documento do novo projeto para aprovação.",gregory97@example.com,2022-08-31,não spam
9c7d686b-5d7a-4074-b4d4-0b39cb61f025,Novo projeto para revisão,Segue em anexo o relatório financeiro de dezembro para sua revisão.,tony09@example.net,2023-06-08,não spam
77260087-31f3-4562-b885-bdbbc4fdaf09,Relatório financeiro de dezembro,Confirmando nossa reunião agendada para o dia 15 de janeiro.,belljessica@example.com,2022-11-28,não spam
b14c5f7a-7166-4b1d-96f3-ab2b9300f4f7,Nota fiscal de compra,Estou enviando o resumo da reunião de ontem.,nrice@example.org,2020-01-01,não spam
87a359cc-3fd0-4220-9d90-e71a1cf65cf3,Seu cartão de crédito foi aprovado,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,hannahwilliams@example.net,2024-10-15,spam
c4fc26be-870f-464f-9d01-43a2583d4613,Novo projeto para revisão,"Por favor, revise o documento do novo projeto para aprovação.",hodgeamber@example.net,2023-01-12,não spam
da304258-3abf-442b-a550-5121d21acabb,Oferta exclusiva para você!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,jennifer94@example.org,2022-05-29,spam
15479c08-a52d-4b68-a62e-de18f969b871,Nota fiscal de compra,"Por favor, revise o documento do novo projeto para aprovação.",shane96@example.net,2024-07-13,não spam
291ccfa8-be0b-4629-ad48-9cf605da35e9,Resumo da semana,"Por favor, revise o documento do novo projeto para aprovação.",deannajohnson@example.net,2021-09-27,não spam
8eeb7e17-ced1-4b58-92db-36bf4ec5e2f1,Oferta exclusiva para você!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,david35@example.com,2020-08-07,spam
82750563-f8b2-42b4-8827-ed638c29b806,Convite para reunião,"Por favor, revise o documento do novo projeto para aprovação.",davidmcintyre@example.com,2023-03-28,não spam
02488d0e-32b6-4abf-87f7-07bac63424b9,Relatório financeiro de dezembro,"Por favor, veja o relatório de vendas do mês passado.",davidsellers@example.net,2021-11-09,não spam
3939fd8d-dc85-4735-8178-23b250d2661d,Relatório financeiro de dezembro,Segue a nota fiscal de compra da última transação.,sanchezsarah@example.net,2021-05-09,não spam
d3d45174-9be0-4cf5-af23-eaa2ca259f4a,Ganha bitcoins sem sair de casa,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,warrenreyes@example.net,2024-03-02,spam
e37e15b8-dbf0-4bed-8787-63db6eb72bed,Empréstimo rápido e sem burocracia,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,allison10@example.org,2023-03-22,spam
6b935a63-6f36-42fa-b606-2823e7780989,Ganhe dinheiro fácil!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,stephanie69@example.net,2022-03-03,spam
72160bd7-a0d8-4161-8a44-ba482e67c418,Oferta imperdível!,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,bsanchez@example.org,2022-02-07,spam
68b9bf66-c135-44be-8cb8-0485217aef95,Oferta exclusiva para você!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,joeclark@example.org,2023-06-19,spam
b47666fa-11d2-41d3-95dc-f2f8a4009849,Convite para reunião,Segue em anexo o relatório financeiro de dezembro para sua revisão.,courtneysheppard@example.org,2022-06-17,não spam
20cc4f2f-8c06-48d4-9a79-7c4d643a6891,Seu cartão de crédito foi aprovado,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,karenblankenship@example.com,2025-01-24,spam
1a558aa4-e3de-439e-ba67-2de71deba615,Ganhe dinheiro fácil!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,wnguyen@example.net,2020-02-28,spam
b3c556ea-b790-4dc9-a3d0-4a77ac1cc588,Relatório de vendas,Estou enviando o resumo da reunião de ontem.,kortiz@example.com,2020-03-08,não spam
fc2e4795-2879-4b48-9a4d-47a88b004179,Nota fiscal de compra,Segue em anexo o relatório financeiro de dezembro para sua revisão.,ymurillo@example.org,2021-05-12,não spam
030a323b-0aea-405a-8c95-909369b51542,Oferta exclusiva para você!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,anitamay@example.com,2023-06-17,spam
de1574ca-5e65-4fc7-bf60-df86ec23178b,Empréstimo rápido e sem burocracia,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,michealbarnes@example.org,2023-07-18,spam
702f299c-45ed-47c0-9cf1-3147e123b7e6,Oferta exclusiva para você!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,hcooper@example.com,2021-04-04,spam
9539673e-f944-4e3f-9726-ec9fab33e70c,Empréstimo rápido e sem burocracia,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,christine69@example.com,2023-09-23,spam
faa3ca12-ffe4-48c9-b3f9-c3e94c170c61,Resumo da semana,Confirmando nossa reunião agendada para o dia 15 de janeiro.,davidbernard@example.net,2023-07-13,não spam
235ea33e-9248-4a76-94c2-bc8b90e397bd,Seu cartão de crédito foi aprovado,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,guzmanellen@example.org,2020-01-10,spam
819871fd-301e-4eec-8eef-119d50be31a1,Confirmação de reunião,Estou enviando o resumo da reunião de ontem.,bethanderson@example.org,2022-08-13,não spam
6ca9469b-f9a5-4fd8-b33c-56ca1e1854b1,Você foi selecionado para um prêmio!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,loretta68@example.net,2020-05-27,spam
599bc890-65b4-40d2-96f1-ae96334b732f,Nota fiscal de compra,Segue a nota fiscal de compra da última transação.,nathanbrewer@example.com,2020-07-08,não spam
1672a985-2ed8-4836-b38b-6d3c4272af39,Ganhe dinheiro fácil!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,huangthomas@example.org,2020-10-29,spam
82dae2a0-90a1-4e49-9a67-41538d4fc40a,Urgente! Atualize sua conta agora!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,johnsonshirley@example.com,2020-01-08,spam
bcf86a47-bab2-4b76-96f9-1a45890fcb67,Seu cartão de crédito foi aprovado,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,mwilliams@example.org,2022-04-30,spam
d22f62d5-0d55-46f8-a650-79c2a54664d6,Novo projeto para revisão,Segue a nota fiscal de compra da última transação.,chelsea55@example.org,2022-05-10,não spam
11f832e3-b102-4a97-a6e0-4fa8b959167e,Nota fiscal de compra,"Por favor, veja o relatório de vendas do mês passado.",marshallwilliam@example.net,2023-06-02,não spam
1d3eb818-bbad-4b7a-837e-ee4e0ec3de9e,Relatório de vendas,Segue a agenda da reunião de sexta-feira.,hjensen@example.net,2021-10-12,não spam
32a0aa11-d3af-42fd-b368-459e2512849f,Ganhe dinheiro fácil!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,richardpierce@example.net,2020-05-02,spam
257652c3-6057-4d4f-a99d-97f60d3880a3,Ganhe dinheiro fácil!,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,allenbailey@example.net,2021-10-15,spam
00ec2c19-22e1-43d3-9927-48edc026705d,Você foi selecionado para um prêmio!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,choisteven@example.net,2022-11-29,spam
34d7217e-97bb-4fc4-9d78-df4ec4bc9b63,Ganhe dinheiro fácil!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,michaela94@example.com,2021-12-22,spam
b1be02d5-f425-4d0c-a3a8-384f03081b3d,Nota fiscal de compra,Confira o resumo de vendas de janeiro. Podemos discutir na reunião de amanhã.,jacqueline82@example.net,2021-12-20,não spam
908be562-e202-4cd4-9fef-fbf2eee9b5d5,Ganhe dinheiro fácil!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,jacquelinegreen@example.net,2024-10-25,spam
f89c8192-9f56-4a7c-b410-586604676102,Ganha bitcoins sem sair de casa,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,tcantu@example.com,2023-10-14,spam
c8547e94-ce7d-453d-862e-168973d9c85b,Oferta imperdível!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,xpeterson@example.net,2023-01-31,spam
e9b274ab-07b7-47ae-b0d1-6be60a7c3c48,Nota fiscal de compra,Segue a nota fiscal de compra da última transação.,jamesashley@example.com,2021-04-18,não spam
2179166d-29a4-4388-bc9d-468fea377a56,Novo projeto para revisão,Confira o resumo de vendas de janeiro. Podemos discutir na reunião de amanhã.,ronaldcarter@example.org,2022-02-03,não spam
d0579f9a-00bc-49dc-948d-627344964712,Oferta exclusiva para você!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,sbradley@example.com,2020-09-19,spam
6d11cd14-16a7-4151-b690-681ca091149e,Ganhe dinheiro fácil!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,davidyoung@example.com,2020-10-14,spam
5de2ca90-9394-486c-a591-62012ea57515,Relatório financeiro de dezembro,Confirmando nossa reunião agendada para o dia 15 de janeiro.,bsellers@example.com,2022-01-25,não spam
76693e3c-3ea0-4f7c-bb4a-0fc3d6e7af2c,Ganhe dinheiro fácil!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,watsonderek@example.com,2021-03-22,spam
691aa39e-e811-4983-a0a7-69901c62157c,Empréstimo rápido e sem burocracia,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,amyjones@example.com,2023-02-18,spam
d1debdb6-cacc-4585-9ed5-9e0c5481db06,Você foi selecionado para um prêmio!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,jillchristian@example.org,2022-05-02,spam
fa918011-2635-427e-b158-9bc249421bbb,Empréstimo rápido e sem burocracia,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,veronica84@example.net,2024-06-16,spam
62a016a2-18a5-4c14-b18c-eee26674559d,Resumo da semana,Segue a agenda da reunião de sexta-feira.,jdaniel@example.net,2022-04-30,não spam
95ec1f09-2526-4596-a469-5dd2ec9b8b46,Convite para reunião,Segue a nota fiscal de compra da última transação.,zcarroll@example.com,2022-12-13,não spam
8b0299d8-0545-412d-8f9c-2c029ba291e0,Nota fiscal de compra,Segue a nota fiscal de compra da última transação.,kristen07@example.net,2024-08-12,não spam
9bf9533d-c322-450f-8ef1-5bb48b2b529c,Novo projeto para revisão,Segue em anexo o relatório financeiro de dezembro para sua revisão.,cbryant@example.net,2021-12-18,não spam
d5af7b84-f2b8-4654-becc-780ea87b1ec8,Urgente! Atualize sua conta agora!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,cathyrodriguez@example.net,2020-09-20,spam
829bbf0f-9b4b-44e0-9817-de0d1f6c9e5f,Relatório de vendas,Confirmando nossa reunião agendada para o dia 15 de janeiro.,vanderson@example.net,2023-12-11,não spam
4eaa1e03-85d8-445d-8ee5-acc09a7a575a,Relatório de vendas,Segue a nota fiscal de compra da última transação.,jessica86@example.net,2022-07-15,não spam
4d909f2a-7273-4198-9bc3-daef975cae4e,Seu cartão de crédito foi aprovado,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,dennisburton@example.org,2023-12-27,spam
a5cc00a6-0f6b-46ae-bf1b-cab65824c80b,Novo projeto para revisão,Confira o resumo de vendas de janeiro. Podemos discutir na reunião de amanhã.,nharrington@example.org,2023-11-26,não spam
c2eb918c-e989-4337-a1b1-37f64a434064,Relatório de vendas,"Por favor, veja o relatório de vendas do mês passado.",matthew69@example.net,2023-12-14,não spam
8164f205-97d6-4ecb-814d-76fd6925ef4e,Relatório financeiro de dezembro,Segue a nota fiscal de compra da última transação.,robin58@example.com,2022-05-15,não spam
d8d5f2ac-209a-4e59-915a-2df56c7191a4,Ganha bitcoins sem sair de casa,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,anthony96@example.org,2024-01-27,spam
19790362-8559-4afb-96d6-0c371d815298,Nota fiscal de compra,Segue a nota fiscal de compra da última transação.,hartmanjulie@example.net,2022-05-19,não spam
adf8309f-d0a0-4e82-a851-175f7b6b98df,Resumo da semana,Segue a nota fiscal de compra da última transação.,rmoore@example.com,2022-12-24,não spam
f900b366-18c9-47d5-adee-825494794b50,Novo projeto para revisão,"Por favor, revise o documento do novo projeto para aprovação.",qthompson@example.org,2023-09-20,não spam
cf04279a-5965-4d8f-9e24-bedeb87ad392,Relatório de vendas,Segue a nota fiscal de compra da última transação.,smithjessica@example.org,2024-09-08,não spam
5fb0df25-29b2-4e3c-bd02-43265213d720,Ganhe dinheiro fácil!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,thomasmichael@example.org,2023-08-21,spam
cb2ae5a1-1064-4492-a83b-5e6e2cfd06ef,Ganhe dinheiro fácil!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,wolfeian@example.com,2022-05-24,spam
54131920-5254-4870-a227-d2f6beb0f60e,Convite para reunião,"Por favor, veja o relatório de vendas do mês passado.",donnascott@example.org,2021-03-22,não spam
bd318264-6429-4d4b-92e2-673875e64d6c,Urgente! Atualize sua conta agora!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,grace81@example.org,2022-01-11,spam
b334ba9c-e40d-451a-b3c2-a2a20ba384f8,Oferta exclusiva para você!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,adam70@example.org,2021-09-11,spam
c47447a1-aaa8-4812-a5a9-2c2aabe63f0b,Resumo da semana,"Por favor, veja o relatório de vendas do mês passado.",nathan89@example.org,2023-01-28,não spam
3cc53f1e-d7a5-4c56-baee-6d40d9ffa4ea,Resumo da semana,Confirmando nossa reunião agendada para o dia 15 de janeiro.,brandonmcbride@example.org,2020-05-11,não spam
f4f609f5-0eb4-4006-b163-3f78c8633482,Ganha bitcoins sem sair de casa,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,emilygarrett@example.net,2022-10-22,spam
8dcbfeb3-96f4-482f-b25e-45f576b1e25e,Confirmação de reunião,Estou enviando o resumo da reunião de ontem.,robert70@example.org,2024-12-22,não spam
5dcdc5d5-fc32-4280-8a3f-d1c7907d6f22,Ganhe dinheiro fácil!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,friddle@example.org,2021-12-12,spam
90cfdcab-2446-4ca0-ad8e-a855e73cfe86,Ganhe dinheiro fácil!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,clarkedwin@example.org,2022-10-12,spam
14c891be-446f-4fc3-97eb-911fabf3a623,Empréstimo rápido e sem burocracia,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,oroberts@example.net,2023-07-24,spam
5760e29d-2620-4a7c-a908-284e90ce35ca,Oferta exclusiva para você!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,devinbutler@example.net,2021-10-21,spam
d529fb3f-3aeb-4c91-aa44-22643ccf8537,Resumo da semana,"Por favor, veja o relatório de vendas do mês passado.",rebecca60@example.com,2024-10-15,não spam
cb22fb69-284c-491e-9ed9-756b935f5a94,Ganha bitcoins sem sair de casa,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,matthewramirez@example.org,2023-04-25,spam
6efafede-9769-449d-8e37-055b79e56364,Confirmação de reunião,Estou enviando o resumo da reunião de ontem.,ethomas@example.com,2023-05-13,não spam
1b319a34-bbd0-4510-a716-ec83f08a1d53,Ganha bitcoins sem sair de casa,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,peter68@example.net,2024-12-13,spam
fb1bec46-e9e6-4463-a238-b89b68387656,Novo projeto para revisão,Confirmando nossa reunião agendada para o dia 15 de janeiro.,alexanderann@example.net,2024-07-22,não spam
96cc1d5c-aa19-4323-885e-400a5296da46,Nota fiscal de compra,"Por favor, revise o documento do novo projeto para aprovação.",eric88@example.com,2021-07-06,não spam
4a1c7224-c422-4ece-858b-26f8a71da1b2,Novo projeto para revisão,Confira o resumo de vendas de janeiro. Podemos discutir na reunião de amanhã.,petersongabrielle@example.com,2020-06-08,não spam
5fe94e2f-ee1d-423a-b1c6-35940cdda970,Urgente! Atualize sua conta agora!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,woodslaura@example.org,2021-03-23,spam
8bd17b30-f569-43e2-b40a-654559ebdb2a,Novo projeto para revisão,Segue a agenda da reunião de sexta-feira.,libarra@example.com,2024-01-26,não spam
61b3596f-b76a-44a7-872d-7ddc5ace2989,Oferta exclusiva para você!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,psmith@example.net,2024-09-12,spam
e84aa700-1650-428f-9afa-839fd8692613,Confirmação de reunião,Confirmando nossa reunião agendada para o dia 15 de janeiro.,cantuchristopher@example.org,2024-11-18,não spam
043d5932-4542-4423-895a-02b82918af26,Relatório financeiro de dezembro,Segue a agenda da reunião de sexta-feira.,jameshurst@example.com,2024-09-06,não spam
07f56ee1-d1aa-40d6-ac53-eaf1bf91c48c,Você foi selecionado para um prêmio!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,rachelyoung@example.net,2023-06-04,spam
d096fd77-3091-46f5-9cae-f7467001ac1c,Relatório financeiro de dezembro,"Por favor, revise o documento do novo projeto para aprovação.",gallegoschad@example.org,2023-11-25,não spam
53e4ec22-95b8-44b8-9f6f-91aa479d1d33,Ganhe dinheiro fácil!,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,richard44@example.org,2020-05-30,spam
6742544f-1c2a-4a34-8e2d-ca238d5eb726,Seu cartão de crédito foi aprovado,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,cynthia07@example.org,2021-03-09,spam
9d5ce697-d33b-4735-9598-377c33356472,Relatório financeiro de dezembro,"Por favor, revise o documento do novo projeto para aprovação.",emcgee@example.org,2021-08-07,não spam
dd1a4168-047a-40d5-9777-5b411f915c4d,Você foi selecionado para um prêmio!,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,cabreraelizabeth@example.net,2022-05-12,spam
424d83f6-4c03-4cf4-86ec-57b99a34a5fe,Oferta imperdível!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,grogers@example.net,2023-12-22,spam
43c30a77-c841-460a-a471-ccf1d1cebeeb,Ganhe dinheiro fácil!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,clinton35@example.org,2025-01-17,spam
d372accf-a08f-4980-a1b0-b954abe22955,Seu cartão de crédito foi aprovado,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,staceysmith@example.net,2021-09-14,spam
f3a2950c-1048-4382-870d-77d9e80f9528,Oferta imperdível!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,woodemily@example.org,2023-08-23,spam
fe7333b1-8070-4ffb-be2f-260b652b0414,Confirmação de reunião,"Por favor, veja o relatório de vendas do mês passado.",gsheppard@example.org,2023-09-21,não spam
3e7c4100-f9ac-41dd-accf-2d257dbe894b,Convite para reunião,Segue em anexo o relatório financeiro de dezembro para sua revisão.,davidreid@example.net,2020-02-28,não spam
e8420a07-a492-43f5-9f5e-77cbedb81416,Ganhe dinheiro fácil!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,sara53@example.net,2021-09-20,spam
7bbf34f0-aed3-4232-8c23-a7b01ac67d2d,Relatório financeiro de dezembro,Confirmando nossa reunião agendada para o dia 15 de janeiro.,brenda77@example.org,2022-01-29,não spam
cf867b24-7914-4945-a3dd-70616f63dec6,Oferta imperdível!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,baileykenneth@example.org,2022-07-22,spam
a6c0a61f-2531-4de5-839e-b160aa5e7d7f,Relatório financeiro de dezembro,Confirmando nossa reunião agendada para o dia 15 de janeiro.,tmoore@example.com,2022-11-15,não spam
4a560b5f-8a92-4850-bc18-e466e8b2c88c,Seu cartão de crédito foi aprovado,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,lisa81@example.com,2022-08-05,spam
adef5e1b-51fa-42d7-b2ad-c607f5bfed69,Você foi selecionado para um prêmio!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,irichards@example.com,2024-12-19,spam
f7dbe79c-6879-4361-8455-dd2cec03f47f,Oferta imperdível!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,paulday@example.net,2021-11-19,spam
68a58118-2647-4298-9629-455ad87e3656,Oferta imperdível!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,chelsea27@example.org,2023-09-10,spam
f5afcd8c-df41-46a1-bc7f-f94e0a45b800,Resumo da semana,Segue a agenda da reunião de sexta-feira.,whiteheaddanielle@example.net,2021-03-26,não spam
1cde7e26-0e92-4dfc-a06f-522a53b02e0c,Você foi selecionado para um prêmio!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,cynthiaadams@example.org,2022-06-07,spam
0ff0c94b-8bc0-420d-ac3d-516340599213,Confirmação de reunião,Segue a agenda da reunião de sexta-feira.,dustinhebert@example.net,2021-12-30,não spam
627b5a7b-7151-408a-8738-43920547a8ec,Confirmação de reunião,"Por favor, veja o relatório de vendas do mês passado.",ujones@example.net,2024-01-23,não spam
2c0746d1-a713-4868-a3f9-108539a15e2f,Oferta imperdível!,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,jeremiahcarter@example.net,2022-01-31,spam
